Cell id,Predicted_sensitive_DEG_score,Predicted_resistant_DEG_score,Ground_truth_sensitive_DEG_score,Ground_truth_resistant_DEG_score,Prediction
RPI1_P20,-0.193194653,1.043760773,-1.0950506,4.520161,Resistant
RPI1_P22,-0.056976087,0.909215985,-0.97,3.9874194,Resistant
RPI3_A3,-0.102641366,1.057736485,-1.9444444,12.795,Resistant
RPI3_A4,-0.247653605,1.204449465,-2.4705052,15.469517,Resistant
RPI3_A5,-0.15240695,0.959238353,-1.5648485,7.6883874,Resistant
RPI3_A6,-0.261537418,1.227827398,-2.26202,14.875806,Resistant
RPI3_A7,-0.095243233,1.159274884,-1.1975758,7.31629,Resistant
RPI3_A8,-0.271080683,1.328409891,-2.1881819,13.500806,Resistant
RPI3_A9,-0.098112382,1.266939824,-0.9415151,7.031452,Resistant
RPI3_A10,-0.271549808,1.095388654,-4.5185857,22.921936,Resistant
RPI3_A11,-0.103208372,1.172631907,-1.8159597,10.809839,Resistant
RPI3_A12,-0.223530581,1.161930681,-2.0458586,12.425484,Resistant
RPI3_A13,-0.133707869,1.198330779,-1.6155555,10.30242,Resistant
RPI3_A14,-0.225558376,1.138690196,-1.9328283,12.313387,Resistant
RPI3_A15,-0.117447088,0.959744604,-0.92838377,6.818226,Resistant
RPI3_A16,-0.122121285,1.147423502,-1.319394,8.506774,Resistant
RPI3_A18,-0.292811572,1.014864331,-2.1932325,10.955645,Resistant
RPI3_A19,-0.361194031,1.192449155,-1.1844444,6.679355,Resistant
RPI3_A20,-0.225537604,1.094138372,-3.020101,13.927097,Resistant
RPI3_A21,-0.241179374,1.134422402,-1.739091,10.002258,Resistant
RPI3_A22,0.082777409,0.778326973,-0.01787879,0.13951613,Resistant
RPI3_B1,-0.115525432,1.162620064,-1.5780809,8.450162,Resistant
RPI3_B2,-0.297711209,0.981936725,-1.2671716,6.823064,Resistant
RPI3_B3,-0.188211819,1.196060163,-0.970808,5.669032,Resistant
RPI3_B4,-0.369460108,1.222608853,-2.6827273,13.246935,Resistant
RPI3_B5,-0.211044096,1.037015279,-1.5027273,7.267903,Resistant
RPI3_B6,0.067183773,0.147116003,-0.035353534,0.063548386,Sensitive
RPI3_B7,0.164974925,1.087206662,-0.5533334,5.4075804,Resistant
RPI3_B8,-0.224671409,1.136820596,-1.9737374,8.966936,Resistant
RPI3_B9,-0.246968344,1.133028117,-1.650707,10.432419,Resistant
RPI3_B10,-0.201125795,1.140900402,-1.7892929,10.775644,Resistant
RPI3_B11,0.010270405,0.948977924,-1.5257576,10.780484,Resistant
RPI3_B12,-0.149622422,1.058174373,-1.1423233,5.8762903,Resistant
RPI3_B13,-0.214340331,1.126827675,-1.8442426,10.813871,Resistant
RPI3_B14,-0.149010083,1.092569168,-2.20303,15.680645,Resistant
RPI3_B16,-0.203717465,1.195309034,-1.6345456,9.82258,Resistant
RPI3_B17,-0.358511708,1.161108593,-2.3474746,10.785322,Resistant
RPI3_B18,-0.316908999,1.206553235,-1.9162626,9.188548,Resistant
RPI3_B19,-0.023835385,0.992871204,-0.75030303,6.6993546,Resistant
RPI3_B20,-0.376051251,1.237110407,-1.4470707,7.7259674,Resistant
RPI3_B21,-0.093973205,1.046405637,-1.1114142,5.051129,Resistant
RPI3_B22,-0.297588639,1.088009682,-1.5232322,8.005484,Resistant
RPI3_B23,-0.155710859,0.647571185,-0.01787879,0.18758065,Resistant
RPI3_B24,-0.268711327,1.109344556,-1.4961616,9.151129,Resistant
RPI3_C1,-0.188019642,1.078714497,-0.9358586,5.514516,Resistant
RPI3_C2,-0.339355484,1.018495418,-1.6301011,9.197903,Resistant
RPI3_C3,0.274126293,0.852683498,0.6168686,2.970161,Sensitive
RPI3_C4,-0.270291509,1.042952659,-1.9124243,10.348226,Resistant
RPI3_C5,-0.097139121,1.017842272,-2.0510101,8.207258,Resistant
RPI3_C6,0.027883546,0.86540947,-1.2674747,9.402098,Resistant
RPI3_C7,0.010489667,0.178732021,-0.015353534,0.023548387,Resistant
RPI3_C8,-0.092101023,0.951778997,-2.5742426,12.456775,Resistant
RPI3_C9,-0.114860909,0.332368342,-0.02020202,0.08758065,Sensitive
RPI3_C10,-0.277946581,0.981178932,-3.1382828,13.895,Resistant
RPI3_C11,-0.208557221,1.104482262,-2.8121214,15.431129,Resistant
RPI3_C12,-0.073919701,1.019341583,-2.7908082,13.891774,Resistant
RPI3_C13,0.209052018,0.850032806,-0.3620202,3.8420968,Sensitive
RPI3_C14,-0.320472576,1.251331869,-2.5028284,17.46242,Resistant
RPI3_C15,-0.265743777,1.082807024,-1.10899,6.355322,Resistant
RPI3_C16,-0.19363531,1.256871231,-0.91212124,5.474032,Resistant
RPI3_C17,-0.084398746,1.020298483,-1.3551514,7.0582256,Resistant
RPI3_C18,0.101128184,0.801586117,0.047070682,2.421613,Sensitive
RPI3_C19,-0.303617627,1.117320056,-2.6218183,14.991129,Resistant
RPI3_C20,0.214540926,0.42600177,0.007171717,0.09129033,Resistant
RPI3_C21,-0.267223509,1.044595571,-1.030606,4.609355,Resistant
RPI3_C22,-0.263443664,1.036018934,-3.0763636,15.640968,Resistant
RPI3_C23,-0.047070074,0.923054844,-1.7657576,9.98258,Resistant
RPI3_C24,-0.297930705,1.139706376,-3.3780806,18.685162,Resistant
RPI3_D1,-0.125429652,0.926764332,-1.5469698,10.368387,Resistant
RPI3_D2,-0.26414481,1.07841067,-1.4680808,7.441129,Resistant
RPI3_D3,-0.204607282,1.166430425,-1.4163637,10.02742,Resistant
RPI3_D4,-0.23381577,1.063938212,-1.5667677,8.61113,Resistant
RPI3_D5,-0.161656349,0.99756063,-2.011919,9.94113,Resistant
RPI3_D6,-0.118411195,1.087610211,-1.3425252,8.369678,Resistant
RPI3_D7,-0.025884941,0.939876735,-0.8586869,6.0150003,Resistant
RPI3_D8,-0.084605545,1.100086222,-0.9381819,6.0711293,Resistant
RPI3_D9,-0.058633756,0.966587815,-0.9147474,7.14258,Resistant
RPI3_D10,0.00460888,1.110822652,-0.6773737,6.043064,Resistant
RPI3_D11,-0.035775807,0.840700243,-0.82858586,3.118226,Resistant
RPI3_D12,-0.212516157,1.07075993,-2.631212,12.43871,Resistant
RPI3_D13,0.15070081,0.289411475,-0.005252525,0.1432258,Resistant
RPI3_D14,-0.255543681,1.14618589,-2.08899,11.820644,Resistant
RPI3_D15,-0.100876046,0.990987115,-1.2664646,7.115,Resistant
RPI3_D16,-0.129404538,1.085986352,-1.1971717,5.4680643,Resistant
RPI3_D17,-0.211487664,1.109902628,-1.4852526,8.231452,Resistant
RPI3_D18,-0.249111362,1.022962979,-1.339798,7.8901615,Resistant
RPI3_D19,-0.328346835,1.248707572,-1.1819192,6.575968,Resistant
RPI3_D20,-0.214049851,1.151139309,-1.3121213,7.589032,Resistant
RPI3_D21,-0.149330174,1.176140239,-2.2220201,13.121128,Resistant
RPI3_D22,-0.120890165,1.082393886,-2.8061619,16.74758,Resistant
RPI3_E1,0.560292473,0.551311538,1.7768688,4.084194,Sensitive
RPI3_E2,0.611880059,0.457170762,1.1994948,4.8258066,Sensitive
RPI3_E3,0.254513582,0.167192816,0.044848483,0.05580645,Resistant
RPI3_E4,0.659641643,0.420172867,0.78020203,0.973871,Sensitive
RPI3_E5,0.738411335,0.631776492,4.095252,11.467742,Sensitive
RPI3_E6,0.629095507,0.708116907,1.4300001,5.323226,Sensitive
RPI3_E7,0.735013243,0.446641956,2.9141414,5.735484,Sensitive
RPI3_E8,0.654547517,0.536931118,2.0701008,3.8759677,Sensitive
RPI3_E9,0.761177133,0.500458301,2.1022224,3.291129,Sensitive
RPI3_E10,0.757593701,0.33102015,0.9705051,0.98612905,Sensitive
RPI3_E11,0.781578949,0.176030099,1.4961617,1.0458064,Sensitive
RPI3_E12,0.91848254,0.313589493,3.3998988,2.4011292,Sensitive
RPI3_E13,0.603602345,0.471271768,1.4836361,6.0141935,Sensitive
RPI3_E14,0.717673256,0.437497307,1.7567675,3.774516,Sensitive
RPI3_E15,0.979832531,0.3752911,3.0685859,1.5382259,Sensitive
RPI3_E16,0.873222686,0.491081462,2.4307072,4.050806,Sensitive
RPI3_E17,0.718925615,0.407535315,1.568788,4.2045164,Sensitive
RPI3_E18,0.791620189,0.482998373,2.9547474,4.9288707,Sensitive
RPI3_E19,0.793039863,0.340743626,1.180101,2.1109674,Sensitive
RPI3_E20,0.926242365,0.472263961,2.6625254,1.263871,Sensitive
RPI3_E21,0.168782389,0.021610368,0.012222221,0.059677422,Resistant
RPI3_E22,0.529967449,0.621762763,1.0281819,3.7183871,Sensitive
RPI3_E23,0.580062636,0.49239151,1.2325253,3.825645,Sensitive
RPI3_E24,0.96008865,0.554273695,3.1486871,4.77629,Sensitive
RPI3_F1,0.819618861,0.490055822,2.3177776,4.520484,Sensitive
RPI3_F2,0.547908845,0.560670336,0.871212,3.9929032,Sensitive
RPI3_F3,0.686280316,0.473412255,0.909495,2.8453224,Sensitive
RPI3_F4,0.461231968,0.574675409,0.39636362,2.434516,Sensitive
RPI3_F5,0.954206519,0.40480446,3.412121,3.001452,Sensitive
RPI3_F6,0.773081218,0.513514458,0.5017172,1.5232257,Sensitive
RPI3_F7,0.602225764,0.44875429,1.3861616,4.2538714,Sensitive
RPI3_F8,0.615494672,0.522496183,0.9878788,2.3238711,Sensitive
RPI3_F9,0.67055658,0.462389568,2.2476768,5.7808065,Resistant
RPI3_F10,0.667539168,0.458442404,1.29,2.3548386,Sensitive
RPI3_F11,0.786638467,0.568339725,1.0762627,2.0548387,Sensitive
RPI3_F12,0.477721037,0.498888587,1.8875759,6.4861293,Sensitive
RPI3_F13,1.048588516,0.312378742,4.7742424,4.506774,Sensitive
RPI3_F14,0.858540511,0.348714729,2.3509092,2.5579033,Sensitive
RPI3_F16,0.643380578,0.35373592,0.95525265,1.2940323,Sensitive
RPI3_F17,0.58266201,0.522199522,2.3116162,6.2401614,Sensitive
RPI3_F18,0.694555793,0.416967869,1.3257575,4.084032,Sensitive
RPI3_F19,0.694788744,0.391710488,2.3262625,4.3791933,Sensitive
RPI3_F20,0.770200368,0.358052912,1.0832323,2.8464515,Sensitive
RPI3_F21,0.78465042,0.692365588,1.340303,4.50371,Sensitive
RPI3_F22,0.649459967,0.357411187,0.24505052,0.7043548,Sensitive
RPI3_F23,0.692384081,0.487660794,3.561111,4.5862904,Sensitive
RPI3_F24,0.720473508,0.61688338,0.4619192,1.1170968,Sensitive
RPI3_G1,0.434185998,0.387018098,0.23000002,4.245645,Sensitive
RPI3_G2,0.517089488,0.567150175,0.4588889,2.8459675,Sensitive
RPI3_G3,0.794625297,0.365108677,1.3483838,2.2248385,Sensitive
RPI3_G4,0.527468817,0.402141856,1.4757576,4.1987095,Sensitive
RPI3_G5,0.842276501,0.267458643,1.440808,2.963387,Sensitive
RPI3_G6,0.627472523,0.450859414,0.7601011,3.505806,Sensitive
RPI3_G7,0.63922708,0.379170909,1.5793941,2.5,Sensitive
RPI3_G8,0.646986035,0.602569307,1.5367676,3.5198386,Sensitive
RPI3_G9,0.561129297,0.441552197,0.46909082,2.3275807,Sensitive
RPI3_G10,0.659908089,0.30567331,2.5740404,6.999033,Sensitive
RPI3_G11,0.830529074,0.479435136,1.1045456,2.704032,Sensitive
RPI3_G12,1.137935253,0.311104168,1.5349495,0.78903234,Sensitive
RPI3_G13,0.82966689,0.304554803,0.64,1.253387,Sensitive
RPI3_G14,0.751013278,0.525432599,0.890808,3.1224196,Sensitive
RPI3_G15,0.674709556,0.350221249,1.0496969,4.9246774,Sensitive
RPI3_G16,1.052270774,0.46321287,2.9065657,2.8243551,Sensitive
RPI3_G17,0.941032405,0.403579694,2.2994947,2.5290325,Sensitive
RPI3_G18,0.779479809,0.422243201,2.0962625,4.0764523,Sensitive
RPI3_G19,0.585319287,0.501100681,0.7842424,4.2985487,Sensitive
RPI3_G20,0.682080698,0.589855401,1.4652526,2.862258,Sensitive
RPI3_G21,0.855228097,0.216147334,1.2738385,1.3146775,Sensitive
RPI3_G22,0.72250669,0.299415305,1.5712122,2.254355,Sensitive
RPI3_G23,0.629937255,0.375030438,0.95525265,2.707097,Sensitive
RPI3_G24,0.704684858,0.335065574,0.9868686,2.1285484,Sensitive
RPI3_H1,0.642353884,0.378654514,1.1653535,2.824677,Sensitive
RPI3_H2,0.625868124,0.382848315,0.97373724,2.7370968,Sensitive
RPI3_H3,0.675612473,0.433574351,1.3515152,3.5856452,Sensitive
RPI3_H4,0.800536624,0.287226926,1.1617172,1.2432258,Sensitive
RPI3_H5,0.796320064,0.397010615,1.4676768,1.8306451,Sensitive
RPI3_H6,0.924295183,0.482129173,1.6003029,1.8893547,Sensitive
RPI3_H7,0.793297563,0.376013472,2.0869696,2.7561288,Sensitive
RPI3_H8,0.859632927,0.403409833,1.1952524,0.78693557,Sensitive
RPI3_H9,0.618841258,0.51600179,0.5667677,1.9048387,Sensitive
RPI3_H10,0.521749687,0.532134421,1.0632324,3.4483871,Sensitive
RPI3_H11,0.709946979,0.441572432,0.83717155,2.8904839,Sensitive
RPI3_H12,0.568221954,0.437310735,0.60080814,3.5670972,Sensitive
RPI3_H13,0.595661871,0.326035322,0.5001011,3.1762905,Sensitive
RPI3_H15,0.6031102,0.447686358,0.71030307,2.4058063,Sensitive
RPI3_H16,0.640220079,0.477660415,1.750505,6.4403224,Sensitive
RPI3_H17,0.712552366,0.463988961,0.45434344,1.782742,Sensitive
RPI3_H18,0.794696904,0.500980456,1.3959595,1.9979033,Sensitive
RPI3_H19,0.614989885,0.502734468,0.9586868,2.1509678,Sensitive
RPI3_H20,0.724485096,0.471139451,0.8864647,1.7874196,Sensitive
RPI3_H21,0.644011574,0.367513879,0.9207071,0.8824192,Sensitive
RPI3_H22,1.05256963,0.345543935,2.161111,1.6012905,Sensitive
RPI3_H23,0.569707296,0.33161022,0.49616158,1.9935486,Sensitive
RPI3_H24,0.169911915,0.170373177,-0.01010101,0.03967742,Resistant
RPI3_I1,0.904597651,0.417852003,1.3376768,1.9454838,Sensitive
RPI3_I2,0.161906165,0.045748612,-0.002929293,0.015645161,Sensitive
RPI3_I3,1.008598868,0.189432321,3.0506058,2.8096774,Sensitive
RPI3_I4,0.793762823,0.287531067,1.2446464,1.4056451,Sensitive
RPI3_I5,1.045601052,0.604970043,1.9774747,1.3032259,Sensitive
RPI3_I6,0.836402201,0.457558057,1.6835352,2.310484,Sensitive
RPI3_I7,0.613720669,0.462198492,1.1832323,3.3722582,Sensitive
RPI3_I8,0.578986426,0.417182816,1.0919193,2.6212904,Sensitive
RPI3_I10,1.23910002,0.53043114,2.5765657,0.75903225,Sensitive
RPI3_I11,0.601878103,0.373846637,3.6445456,4.0624194,Sensitive
RPI3_I12,0.838822332,0.29530204,4.979596,4.195323,Sensitive
RPI3_I13,0.653638631,0.462993018,1.2897979,3.0130646,Sensitive
RPI3_I14,0.743744842,0.331009919,2.3840404,2.3612902,Sensitive
RPI3_I15,0.997495183,0.402360836,2.5140405,2.247097,Sensitive
RPI3_I16,0.805298066,0.548999741,0.94777775,1.6303225,Sensitive
RPI3_I17,0.833628578,0.158793402,1.5756565,0.30693555,Sensitive
RPI3_I18,0.535726778,0.651879075,0.98,2.5935485,Sensitive
RPI3_I19,0.890436025,0.502548976,2.2222223,2.495,Sensitive
RPI3_I20,0.562085552,0.269221308,2.4477777,3.2183871,Sensitive
RPI3_I21,0.364354986,0.4962807,0.11080809,0.14064518,Sensitive
RPI3_I22,0.804455287,0.237198123,1.6088889,1.9220967,Sensitive
RPI3_I23,0.556056885,0.514562941,1.2837374,1.815484,Sensitive
RPI3_I24,0.662320941,0.509410248,0.98,3.1646774,Sensitive
RPI3_J1,0.895429298,0.480529134,1.71101,2.8743548,Sensitive
RPI3_J2,0.862586048,0.48031675,0.74111116,2.436129,Sensitive
RPI3_J3,0.624664201,0.513395502,0.44515145,1.9259675,Sensitive
RPI3_J4,0.747210781,0.313820569,0.968081,2.4235482,Sensitive
RPI3_J5,0.793690754,0.683389565,0.9107071,2.0753226,Sensitive
RPI3_J6,0.74666973,0.365038154,0.69,0.636129,Sensitive
RPI3_J7,0.737772988,0.241117845,1.1368687,0.48048383,Sensitive
RPI3_J8,0.953554596,0.556563016,1.6828284,1.1185484,Sensitive
RPI3_J9,0.852812761,0.287530108,0.97616166,0.9364517,Sensitive
RPI3_J10,0.638355223,0.339332401,1.869596,3.1540325,Sensitive
RPI3_J11,1.01079016,0.371531441,1.9933335,1.4614515,Sensitive
RPI3_J12,0.664587316,0.457179091,3.249394,3.9767742,Sensitive
RPI3_J13,0.651986876,0.417019818,1.2938385,2.713387,Sensitive
RPI3_J14,0.751488385,0.450596826,1.1291919,1.7712902,Sensitive
RPI3_J15,0.649126716,0.277366493,0.450606,0.99629045,Sensitive
RPI3_J16,0.710938456,0.31692777,0.9384848,1.4783869,Sensitive
RPI3_J18,0.450890565,0.507951487,0.57171714,2.0456452,Sensitive
RPI3_J19,0.913037343,0.587869913,1.2686868,1.2838709,Sensitive
RPI3_J20,0.953663243,0.268997315,1.9868686,0.45467734,Sensitive
RPI3_J21,0.827044716,0.542074524,0.899192,2.3203228,Sensitive
RPI3_J22,0.756554294,0.368178266,1.4252527,2.1970968,Sensitive
RPI3_J23,0.500547889,0.416891421,0.28787878,0.32129034,Sensitive
RPI3_J24,0.61310011,0.569670483,0.29595965,1.8043548,Sensitive
RPI3_K1,0.828695404,0.271655691,1.9031312,1.262742,Sensitive
RPI3_K2,0.881756007,0.317207756,1.8926264,1.5032258,Sensitive
RPI3_K3,0.526832438,0.453306275,0.36313128,1.9312904,Sensitive
RPI3_K4,0.50262279,0.380799576,0.47797972,1.068871,Sensitive
RPI3_K7,0.937094635,0.463537369,0.75272727,1.1827419,Sensitive
RPI3_K8,0.866493878,0.467713623,2.2165656,3.6280644,Sensitive
RPI3_K9,0.773669931,0.64035518,0.6641414,1.5108066,Sensitive
RPI3_K10,0.697364105,0.261919245,0.9544444,1.9040325,Sensitive
RPI3_K11,0.670505194,0.422855493,1.0466667,2.9251616,Sensitive
RPI3_K12,0.301463783,0.440733252,0.03909087,2.6585486,Sensitive
RPI3_K13,0.586000447,0.505972751,1.2480808,2.8698385,Sensitive
RPI3_K15,0.894100031,0.384339637,1.1454544,1.924355,Sensitive
RPI3_K18,0.671266161,0.320756389,0.4445455,1.487742,Sensitive
RPI3_K20,0.691744275,0.32930833,1.1852527,3.9451613,Sensitive
RPI3_K21,0.712202866,0.304607686,0.79686856,3.609355,Sensitive
RPI3_K22,1.113181037,0.286673286,3.7579799,2.8527422,Sensitive
RPI3_K23,0.592117448,0.391585016,0.17393935,1.03,Sensitive
RPI3_K24,1.190166228,0.322834034,1.4879799,1.6348387,Sensitive
RPI3_L1,0.827176148,0.572386666,1.1141415,2.3558066,Sensitive
RPI3_L2,0.583794446,0.453539197,0.4025253,2.4979033,Sensitive
RPI3_L3,1.178378305,0.789489865,1.6979799,1.6369355,Sensitive
RPI3_L4,0.8830868,0.340502173,1.3772728,1.6459678,Sensitive
RPI3_L5,0.7507303,0.489186969,0.7122222,2.4406452,Sensitive
RPI3_L6,0.844290097,0.287100987,2.3282828,2.2161288,Sensitive
RPI3_L8,0.659281492,0.455471369,1.0179799,3.9850001,Sensitive
RPI3_L9,0.666099816,0.59224783,0.8375757,3.67,Sensitive
RPI3_L10,1.037689254,0.338693363,1.1427271,0.76080656,Sensitive
RPI3_L11,0.86535501,0.232625922,1.5248485,2.475,Sensitive
RPI3_L12,0.521248682,0.471965146,0.34242415,5.1314516,Sensitive
RPI3_L13,0.721774474,0.300678699,1.0281819,1.682903,Sensitive
RPI3_L14,0.698148119,0.449897518,0.48020208,3.8887098,Sensitive
RPI3_L17,0.677178692,0.4520121,0.5820202,1.1996775,Sensitive
RPI3_L18,0.752009431,0.390931734,0.9088888,1.4032259,Sensitive
RPI3_L19,0.702904804,0.433944211,0.4150505,2.2259676,Sensitive
RPI3_L20,0.734121003,0.401168629,0.95525265,1.5343549,Sensitive
RPI3_L22,0.655847828,0.242412661,1.3788888,2.0008066,Sensitive
RPI3_L23,0.608647275,0.392270278,0.5091919,0.3396774,Sensitive
RPI3_L24,0.766989363,0.499556234,0.41575754,0.8893549,Sensitive
RPI3_M1,-0.231688374,1.112815599,-4.443535,29.25613,Resistant
RPI3_M2,-0.202645273,1.15774655,-3.0348485,19.246452,Resistant
RPI3_M3,-0.104175149,1.014917712,-1.4656566,9.342096,Resistant
RPI3_M4,-0.178151244,1.168568131,-2.8988888,20.585968,Resistant
RPI3_M5,-0.119894552,0.962022949,-1.188687,9.25371,Resistant
RPI3_M6,-0.190896727,1.031120977,-2.7660604,17.775969,Resistant
RPI3_M7,0.032841222,1.124320045,-0.7061615,12.889517,Resistant
RPI3_M8,-0.078042951,0.883538854,-2.8504038,15.707257,Resistant
RPI3_M9,-0.315406963,1.151376182,-3.322626,17.577904,Resistant
RPI3_M10,-0.226113427,1.200055228,-2.9135354,18.193226,Resistant
RPI3_M11,-0.18001787,1.153905603,-1.8720201,13.18758,Resistant
RPI3_M12,-0.21528292,1.09407034,-2.4995959,13.862742,Resistant
RPI3_M13,-0.107233103,1.090290127,-0.8908081,12.223064,Resistant
RPI3_M15,0.121664642,0.713692805,0.00151515,0.30209678,Sensitive
RPI3_M16,-0.092776594,1.021548008,-1.078788,9.157904,Resistant
RPI3_M18,-0.274472662,1.118000904,-1.8180809,10.492258,Resistant
RPI3_M19,-0.174018139,1.159598555,-2.9360604,18.510645,Resistant
RPI3_M20,-0.205443088,0.999268388,-2.2564645,14.682742,Resistant
RPI3_M21,-0.18070497,1.122204212,-1.6903031,10.76871,Resistant
RPI3_M22,-0.001648817,1.232279715,-1.5588889,10.624355,Resistant
RPI3_M23,0.431779844,0.980394175,-0.041414134,0.52225804,Sensitive
RPI3_M24,-0.15152573,1.090628133,-2.219798,13.185484,Resistant
RPI3_N1,-0.254237064,1.067794366,-2.578889,16.436129,Resistant
RPI3_N2,-0.180462093,1.080847132,-2.1021214,16.639677,Resistant
RPI3_N3,-0.184015865,1.09309231,-0.8114142,6.0982256,Resistant
RPI3_N4,-0.22119607,1.137731572,-2.4148486,13.775805,Resistant
RPI3_N5,-0.257714046,1.201055078,-2.6057575,18.025484,Resistant
RPI3_N6,-0.101765257,1.087454152,-2.3135355,12.725485,Resistant
RPI3_N7,-0.197398931,1.029807151,-2.648182,17.153387,Resistant
RPI3_N8,-0.169907929,0.958619526,-2.4243433,12.351128,Resistant
RPI3_N9,-0.216404491,1.069323473,-1.6294949,10.461452,Resistant
RPI3_N10,-0.247541062,1.127256605,-1.5472727,10.14242,Resistant
RPI3_N11,-0.26772006,1.117267118,-1.699091,12.378065,Resistant
RPI3_N13,-0.208434395,1.038398488,-3.7498991,20.476292,Resistant
RPI3_N14,-0.148515303,1.246078815,-1.8136363,11.529839,Resistant
RPI3_N15,-0.212969385,1.152356264,-3.6048484,26.614838,Resistant
RPI3_N16,0.067730317,1.192831157,-0.65797985,12.231774,Resistant
RPI3_N17,-0.237669688,1.059365969,-3.1377778,15.646773,Resistant
RPI3_N18,0.516445139,0.612675424,0.04656566,0.19080645,Sensitive
RPI3_N19,-0.140818725,1.117846186,-1.1822221,7.3208065,Resistant
RPI3_N20,-0.142677207,1.135558487,-1.9094949,12.6967745,Resistant
RPI3_N21,-0.126166235,1.141239219,-1.2539394,7.780322,Resistant
RPI3_N22,-0.027100716,1.169418077,-1.8242425,13.599516,Resistant
RPI3_N23,-0.177195243,1.207501129,-1.4129294,9.428871,Resistant
RPI3_N24,0.032733724,1.084794184,-0.094848484,1.3125806,Sensitive
RPI3_O1,-0.243056195,1.098864557,-2.3958585,14.096453,Resistant
RPI3_O2,-0.036630422,1.075294194,-1.2553535,10.483871,Resistant
RPI3_O3,-0.069771266,0.406974995,-0.053030305,0.13532257,Resistant
RPI3_O4,-0.153964469,0.996531618,-1.6634343,9.186129,Resistant
RPI3_O5,-0.040003292,1.020734371,-1.3153534,10.96629,Resistant
RPI3_O6,-0.080943947,0.948763963,-3.4863634,18.213226,Resistant
RPI3_O7,0.074308863,0.937961574,-1.3425254,7.0795164,Resistant
RPI3_O8,-0.291953515,1.046801869,-3.100202,16.615644,Resistant
RPI3_O9,-0.118162061,1.021280966,-1.7678788,10.496774,Resistant
RPI3_O10,-0.084106148,1.122756414,-1.9444444,13.702904,Resistant
RPI3_O11,-0.124869076,0.975042381,-1.6076767,12.75742,Resistant
RPI3_O12,-0.33557907,1.145231285,-1.6760604,11.32129,Resistant
RPI3_O13,-0.299999599,1.237301861,-1.6324242,9.055,Resistant
RPI3_O14,-0.233462267,1.090228906,-1.6286869,8.538226,Resistant
RPI3_O15,-0.157962924,1.035933522,-1.8574747,7.2370973,Resistant
RPI3_O16,-0.148741539,0.980145187,-2.9085858,15.439355,Resistant
RPI3_O17,0.060257452,1.06378979,-1.2323232,7.9733872,Resistant
RPI3_O18,-0.118086371,1.179393435,-1.600909,11.012258,Resistant
RPI3_O19,-0.153543458,1.108095628,-1.7815152,11.544678,Resistant
RPI3_O20,-0.210059897,1.023162792,-2.4304042,15.455484,Resistant
RPI3_O21,-0.110606363,1.055082987,-0.7007071,2.6359677,Resistant
RPI3_O22,0.217817702,0.358600807,0.037070706,0.16741934,Resistant
RPI3_O24,0.021720858,1.18214416,-0.14242426,1.2609677,Resistant
RPI3_P3,-0.189144554,0.858153786,-2.3795958,9.944194,Resistant
RPI3_P4,-0.203388356,0.930710043,-2.2027273,9.418064,Resistant
RPI3_P5,-0.241745452,1.090043238,-2.8757575,13.573065,Resistant
RPI3_P6,-0.242278043,1.034869411,-1.85899,8.1762905,Resistant
RPI3_P7,-0.244861171,1.044001977,-2.7225254,16.140162,Resistant
RPI3_P8,-0.182948761,1.031988919,-1.2625253,8.972742,Resistant
RPI3_P9,-0.469322747,1.060462273,-1.9320202,10.730322,Resistant
RPI3_P10,-0.244471465,0.969568445,-2.9948485,17.48355,Resistant
RPI3_P12,-0.117225685,0.961167562,-2.077273,9.887258,Resistant
RPI3_P14,-0.208584165,1.009695146,-2.088788,13.288711,Resistant
RPI3_P15,-0.044362993,1.159550286,-1.3481817,8.353065,Resistant
RPI3_P16,-0.080258438,0.854768851,-1.7191918,10.025322,Resistant
RPI3_P17,-0.226875754,1.043890363,-1.2442424,7.0311294,Resistant
RPI3_P18,-0.261165794,1.200975546,-1.120808,7.488871,Resistant
RPI3_P19,-0.184979155,1.10847802,-1.149899,6.6379027,Resistant
RPI3_P20,-0.177498287,1.113675069,-1.0802021,7.475806,Resistant
